nohup: ignoring input
/scratch/guerbuez/miniconda3/lib/python3.11/site-packages/torchmetrics/utilities/prints.py:43: UserWarning: The variance of predictions or target is close to zero. This can cause instability in Pearson correlationcoefficient, leading to wrong results. Consider re-scaling the input if possible or computing using alarger dtype (currently using torch.float32).
  warnings.warn(*args, **kwargs)  # noqa: B028
Epoch [89/100], Batch [132/147] train loss: 565.29, train corr: 0.01679
Epoch [89/100], Batch [133/147] train loss: 576.85, train corr: 0.01551
Epoch [89/100], Batch [134/147] train loss: 571.05, train corr: 0.01434
Epoch [89/100], Batch [135/147] train loss: 561.02, train corr: 0.01706
Epoch [89/100], Batch [136/147] train loss: 582.02, train corr: 0.01472
Epoch [89/100], Batch [137/147] train loss: 634.03, train corr: 0.01453
Epoch [89/100], Batch [138/147] train loss: 542.12, train corr: 0.01864
Epoch [89/100], Batch [139/147] train loss: 580.35, train corr: 0.01618
Epoch [89/100], Batch [140/147] train loss: 573.16, train corr: 0.01583
Epoch [89/100], Batch [141/147] train loss: 578.92, train corr: 0.01581
Epoch [89/100], Batch [142/147] train loss: 571.28, train corr: 0.01787
Epoch [89/100], Batch [143/147] train loss: 560.19, train corr: 0.01589
Epoch [89/100], Batch [144/147] train loss: 569.97, train corr: 0.01675
Epoch [89/100], Batch [145/147] train loss: 572.23, train corr: 0.01714
Epoch [89/100], Batch [146/147] train loss: 560.61, train corr: 0.01878
Epoch [89/100], Batch [147/147] train loss: 568.37, train corr: 0.01635
Epoch [89/100], validation loss: 598.57, validation correlation: 0.01755
Epoch [90/100], Batch [1/147] train loss: 576.26, train corr: 0.01792
Epoch [90/100], Batch [2/147] train loss: 564.20, train corr: 0.01739
Epoch [90/100], Batch [3/147] train loss: 591.55, train corr: 0.01231
Epoch [90/100], Batch [4/147] train loss: 561.04, train corr: 0.01826
Epoch [90/100], Batch [5/147] train loss: 572.71, train corr: 0.01670
Epoch [90/100], Batch [6/147] train loss: 553.51, train corr: 0.01896
Epoch [90/100], Batch [7/147] train loss: 580.96, train corr: 0.01458
Epoch [90/100], Batch [8/147] train loss: 559.03, train corr: 0.01697
Epoch [90/100], Batch [9/147] train loss: 559.11, train corr: 0.01798
Epoch [90/100], Batch [10/147] train loss: 578.42, train corr: 0.01593
Epoch [90/100], Batch [11/147] train loss: 565.52, train corr: 0.01701
Epoch [90/100], Batch [12/147] train loss: 567.61, train corr: 0.01901
Epoch [90/100], Batch [13/147] train loss: 571.18, train corr: 0.01878
Epoch [90/100], Batch [14/147] train loss: 574.31, train corr: 0.01659
Epoch [90/100], Batch [15/147] train loss: 560.20, train corr: 0.01734
Epoch [90/100], Batch [16/147] train loss: 558.03, train corr: 0.01744
Epoch [90/100], Batch [17/147] train loss: 565.97, train corr: 0.01746
Epoch [90/100], Batch [18/147] train loss: 559.26, train corr: 0.01835
Epoch [90/100], Batch [19/147] train loss: 563.30, train corr: 0.01833
Epoch [90/100], Batch [20/147] train loss: 567.71, train corr: 0.01855
Epoch [90/100], Batch [21/147] train loss: 560.42, train corr: 0.01764
Epoch [90/100], Batch [22/147] train loss: 571.84, train corr: 0.01469
Epoch [90/100], Batch [23/147] train loss: 557.89, train corr: 0.01643
Epoch [90/100], Batch [24/147] train loss: 577.12, train corr: 0.01666
Epoch [90/100], Batch [25/147] train loss: 557.41, train corr: 0.01829
Epoch [90/100], Batch [26/147] train loss: 563.62, train corr: 0.01765
Epoch [90/100], Batch [27/147] train loss: 565.33, train corr: 0.01789
Epoch [90/100], Batch [28/147] train loss: 610.12, train corr: 0.01767
Epoch [90/100], Batch [29/147] train loss: 567.35, train corr: 0.01916
Epoch [90/100], Batch [30/147] train loss: 557.21, train corr: 0.01864
Epoch [90/100], Batch [31/147] train loss: 575.55, train corr: 0.01733
Epoch [90/100], Batch [32/147] train loss: 564.61, train corr: 0.01888
Epoch [90/100], Batch [33/147] train loss: 568.89, train corr: 0.01937
Epoch [90/100], Batch [34/147] train loss: 576.37, train corr: 0.01560
Epoch [90/100], Batch [35/147] train loss: 565.08, train corr: 0.01743
Epoch [90/100], Batch [36/147] train loss: 568.26, train corr: 0.01824
Epoch [90/100], Batch [37/147] train loss: 561.06, train corr: 0.01726
Epoch [90/100], Batch [38/147] train loss: 566.42, train corr: 0.01831
Epoch [90/100], Batch [39/147] train loss: 563.15, train corr: 0.01727
Epoch [90/100], Batch [40/147] train loss: 560.26, train corr: 0.01986
Epoch [90/100], Batch [41/147] train loss: 564.25, train corr: 0.01827
Epoch [90/100], Batch [42/147] train loss: 565.67, train corr: 0.01961
Epoch [90/100], Batch [43/147] train loss: 568.62, train corr: 0.01725
Epoch [90/100], Batch [44/147] train loss: 563.46, train corr: 0.01970
Epoch [90/100], Batch [45/147] train loss: 564.30, train corr: 0.01661
Epoch [90/100], Batch [46/147] train loss: 554.16, train corr: 0.01846
Epoch [90/100], Batch [47/147] train loss: 576.15, train corr: 0.01759
Epoch [90/100], Batch [48/147] train loss: 574.56, train corr: 0.01535
Epoch [90/100], Batch [49/147] train loss: 567.48, train corr: 0.01657
Epoch [90/100], Batch [50/147] train loss: 590.69, train corr: 0.01611
Epoch [90/100], Batch [51/147] train loss: 584.73, train corr: 0.01701
Epoch [90/100], Batch [52/147] train loss: 581.68, train corr: 0.01385
Epoch [90/100], Batch [53/147] train loss: 557.91, train corr: 0.01803
Epoch [90/100], Batch [54/147] train loss: 570.77, train corr: 0.01804
Epoch [90/100], Batch [55/147] train loss: 572.99, train corr: 0.01771
Epoch [90/100], Batch [56/147] train loss: 574.86, train corr: 0.01802
Epoch [90/100], Batch [57/147] train loss: 579.28, train corr: 0.01575
Epoch [90/100], Batch [58/147] train loss: 577.67, train corr: 0.01665
Epoch [90/100], Batch [59/147] train loss: 583.80, train corr: 0.01709
Epoch [90/100], Batch [60/147] train loss: 560.07, train corr: 0.01705
Epoch [90/100], Batch [61/147] train loss: 573.47, train corr: 0.01606
Epoch [90/100], Batch [62/147] train loss: 577.74, train corr: 0.01542
Epoch [90/100], Batch [63/147] train loss: 564.68, train corr: 0.01567
Epoch [90/100], Batch [64/147] train loss: 554.55, train corr: 0.01786
Epoch [90/100], Batch [65/147] train loss: 562.30, train corr: 0.01815
Epoch [90/100], Batch [66/147] train loss: 568.54, train corr: 0.01707
Epoch [90/100], Batch [67/147] train loss: 560.77, train corr: 0.01685
Epoch [90/100], Batch [68/147] train loss: 570.65, train corr: 0.01617
Epoch [90/100], Batch [69/147] train loss: 562.29, train corr: 0.01487
Epoch [90/100], Batch [70/147] train loss: 554.72, train corr: 0.01838
Epoch [90/100], Batch [71/147] train loss: 570.59, train corr: 0.01709
Epoch [90/100], Batch [72/147] train loss: 558.17, train corr: 0.01689
Epoch [90/100], Batch [73/147] train loss: 561.30, train corr: 0.01720
Epoch [90/100], Batch [74/147] train loss: 576.48, train corr: 0.01786
Epoch [90/100], Batch [75/147] train loss: 571.73, train corr: 0.01661
Epoch [90/100], Batch [76/147] train loss: 571.36, train corr: 0.01641
Epoch [90/100], Batch [77/147] train loss: 561.10, train corr: 0.01768
Epoch [90/100], Batch [78/147] train loss: 580.56, train corr: 0.01669
Epoch [90/100], Batch [79/147] train loss: 567.08, train corr: 0.01649
Epoch [90/100], Batch [80/147] train loss: 566.59, train corr: 0.01529
Epoch [90/100], Batch [81/147] train loss: 571.36, train corr: 0.01827
Epoch [90/100], Batch [82/147] train loss: 557.57, train corr: 0.01686
Epoch [90/100], Batch [83/147] train loss: 574.60, train corr: 0.01671
Epoch [90/100], Batch [84/147] train loss: 561.14, train corr: 0.01491
Epoch [90/100], Batch [85/147] train loss: 630.12, train corr: 0.01405
Epoch [90/100], Batch [86/147] train loss: 742.97, train corr: 0.01433
Epoch [90/100], Batch [87/147] train loss: 597.27, train corr: 0.01084
Epoch [90/100], Batch [88/147] train loss: 560.41, train corr: 0.01474
Epoch [90/100], Batch [89/147] train loss: 576.35, train corr: 0.01274
Epoch [90/100], Batch [90/147] train loss: 592.91, train corr: 0.01541
Epoch [90/100], Batch [91/147] train loss: 573.58, train corr: 0.01285
Epoch [90/100], Batch [92/147] train loss: 563.90, train corr: 0.01065
Epoch [90/100], Batch [93/147] train loss: 588.42, train corr: 0.00832
Epoch [90/100], Batch [94/147] train loss: 579.88, train corr: 0.00919
Epoch [90/100], Batch [95/147] train loss: 589.77, train corr: 0.00871
Epoch [90/100], Batch [96/147] train loss: 581.71, train corr: 0.01007
Epoch [90/100], Batch [97/147] train loss: 563.46, train corr: 0.01073
Epoch [90/100], Batch [98/147] train loss: 555.18, train corr: 0.00911
Epoch [90/100], Batch [99/147] train loss: 586.35, train corr: 0.00809
Epoch [90/100], Batch [100/147] train loss: 571.01, train corr: 0.00710
Epoch [90/100], Batch [101/147] train loss: 571.46, train corr: 0.00717
Epoch [90/100], Batch [102/147] train loss: 572.81, train corr: 0.00800
Epoch [90/100], Batch [103/147] train loss: 568.46, train corr: 0.00739
Epoch [90/100], Batch [104/147] train loss: 568.45, train corr: 0.00773
Epoch [90/100], Batch [105/147] train loss: 552.88, train corr: 0.00789
Epoch [90/100], Batch [106/147] train loss: 576.10, train corr: 0.00640
Epoch [90/100], Batch [107/147] train loss: 568.37, train corr: 0.00679
Epoch [90/100], Batch [108/147] train loss: 558.42, train corr: 0.00904
Epoch [90/100], Batch [109/147] train loss: 830.11, train corr: 0.00677
Epoch [90/100], Batch [110/147] train loss: 573.28, train corr: 0.00529
Epoch [90/100], Batch [111/147] train loss: 577.87, train corr: 0.00544
Epoch [90/100], Batch [112/147] train loss: 586.22, train corr: 0.00425
Epoch [90/100], Batch [113/147] train loss: 572.36, train corr: 0.00585
Epoch [90/100], Batch [114/147] train loss: 607.39, train corr: 0.00555
Epoch [90/100], Batch [115/147] train loss: 565.59, train corr: 0.00545
Epoch [90/100], Batch [116/147] train loss: 574.58, train corr: 0.00403
Epoch [90/100], Batch [117/147] train loss: 565.17, train corr: 0.00369
Epoch [90/100], Batch [118/147] train loss: 563.64, train corr: 0.00370
Epoch [90/100], Batch [119/147] train loss: 556.79, train corr: 0.00453
Epoch [90/100], Batch [120/147] train loss: 555.36, train corr: 0.00542
Epoch [90/100], Batch [121/147] train loss: 581.75, train corr: 0.00510
Epoch [90/100], Batch [122/147] train loss: 563.84, train corr: 0.00546
Epoch [90/100], Batch [123/147] train loss: 568.04, train corr: 0.00412
Epoch [90/100], Batch [124/147] train loss: 572.74, train corr: 0.00408
Epoch [90/100], Batch [125/147] train loss: 556.36, train corr: 0.00456
Epoch [90/100], Batch [126/147] train loss: 568.12, train corr: 0.00458
Epoch [90/100], Batch [127/147] train loss: 593.49, train corr: 0.00400
Epoch [90/100], Batch [128/147] train loss: 574.67, train corr: 0.00479
Epoch [90/100], Batch [129/147] train loss: 562.79, train corr: 0.00388
Epoch [90/100], Batch [130/147] train loss: 639.41, train corr: 0.00402
Epoch [90/100], Batch [131/147] train loss: 580.22, train corr: 0.00476
Epoch [90/100], Batch [132/147] train loss: 555.50, train corr: 0.00589
Epoch [90/100], Batch [133/147] train loss: 579.54, train corr: 0.00693
Epoch [90/100], Batch [134/147] train loss: 578.45, train corr: 0.00699
Epoch [90/100], Batch [135/147] train loss: 571.36, train corr: 0.00568
Epoch [90/100], Batch [136/147] train loss: 581.29, train corr: 0.00657
Epoch [90/100], Batch [137/147] train loss: 574.23, train corr: 0.00625
Epoch [90/100], Batch [138/147] train loss: 569.42, train corr: 0.00809
Epoch [90/100], Batch [139/147] train loss: 561.12, train corr: 0.00819
Epoch [90/100], Batch [140/147] train loss: 547.33, train corr: 0.00967
Epoch [90/100], Batch [141/147] train loss: 570.01, train corr: 0.00788
Epoch [90/100], Batch [142/147] train loss: 557.90, train corr: 0.00822
Epoch [90/100], Batch [143/147] train loss: 565.07, train corr: 0.00808
Epoch [90/100], Batch [144/147] train loss: 564.19, train corr: 0.01003
Epoch [90/100], Batch [145/147] train loss: 561.61, train corr: 0.00956
Epoch [90/100], Batch [146/147] train loss: 554.35, train corr: 0.00957
Epoch [90/100], Batch [147/147] train loss: 576.89, train corr: 0.00852
Epoch [90/100], validation loss: 598.21, validation correlation: 0.00889
Epoch [91/100], Batch [1/147] train loss: 571.43, train corr: 0.00757
Epoch [91/100], Batch [2/147] train loss: 582.66, train corr: 0.00860
Epoch [91/100], Batch [3/147] train loss: 556.68, train corr: 0.01078
Epoch [91/100], Batch [4/147] train loss: 566.25, train corr: 0.00821
Epoch [91/100], Batch [5/147] train loss: 567.75, train corr: 0.00916
Epoch [91/100], Batch [6/147] train loss: 565.72, train corr: 0.00886
Epoch [91/100], Batch [7/147] train loss: 569.31, train corr: 0.00962
Epoch [91/100], Batch [8/147] train loss: 574.81, train corr: 0.00834
Epoch [91/100], Batch [9/147] train loss: 597.06, train corr: 0.00929
Epoch [91/100], Batch [10/147] train loss: 560.63, train corr: 0.01080
Epoch [91/100], Batch [11/147] train loss: 561.15, train corr: 0.00985
Epoch [91/100], Batch [12/147] train loss: 559.91, train corr: 0.01012
Epoch [91/100], Batch [13/147] train loss: 556.67, train corr: 0.01044
Epoch [91/100], Batch [14/147] train loss: 556.37, train corr: 0.01152
Epoch [91/100], Batch [15/147] train loss: 565.34, train corr: 0.00967
Epoch [91/100], Batch [16/147] train loss: 560.87, train corr: 0.01048
Epoch [91/100], Batch [17/147] train loss: 578.71, train corr: 0.00828
Epoch [91/100], Batch [18/147] train loss: 576.50, train corr: 0.00899
Epoch [91/100], Batch [19/147] train loss: 573.83, train corr: 0.00981
Epoch [91/100], Batch [20/147] train loss: 565.59, train corr: 0.00932
Epoch [91/100], Batch [21/147] train loss: 555.48, train corr: 0.01003
Epoch [91/100], Batch [22/147] train loss: 570.74, train corr: 0.00947
Epoch [91/100], Batch [23/147] train loss: 579.84, train corr: 0.00997
Epoch [91/100], Batch [24/147] train loss: 590.71, train corr: 0.00702
Epoch [91/100], Batch [25/147] train loss: 558.30, train corr: 0.00976
Epoch [91/100], Batch [26/147] train loss: 574.12, train corr: 0.00876
Epoch [91/100], Batch [27/147] train loss: 560.36, train corr: 0.00951
Epoch [91/100], Batch [28/147] train loss: 560.13, train corr: 0.00919
Epoch [91/100], Batch [29/147] train loss: 564.61, train corr: 0.00934
Epoch [91/100], Batch [30/147] train loss: 560.91, train corr: 0.00791
Epoch [91/100], Batch [31/147] train loss: 568.67, train corr: 0.00757
Epoch [91/100], Batch [32/147] train loss: 558.01, train corr: 0.00915
Epoch [91/100], Batch [33/147] train loss: 570.17, train corr: 0.00704
Epoch [91/100], Batch [34/147] train loss: 552.71, train corr: 0.01016
Epoch [91/100], Batch [35/147] train loss: 563.33, train corr: 0.00869
Epoch [91/100], Batch [36/147] train loss: 553.82, train corr: 0.00874
Epoch [91/100], Batch [37/147] train loss: 569.84, train corr: 0.00744
Epoch [91/100], Batch [38/147] train loss: 614.37, train corr: 0.00675
Epoch [91/100], Batch [39/147] train loss: 571.99, train corr: 0.00724
Epoch [91/100], Batch [40/147] train loss: 569.95, train corr: 0.00628
Epoch [91/100], Batch [41/147] train loss: 587.66, train corr: 0.00537
Epoch [91/100], Batch [42/147] train loss: 555.87, train corr: 0.00682
Epoch [91/100], Batch [43/147] train loss: 570.20, train corr: 0.00676
Epoch [91/100], Batch [44/147] train loss: 566.16, train corr: 0.00713
Epoch [91/100], Batch [45/147] train loss: 584.59, train corr: 0.00557
Epoch [91/100], Batch [46/147] train loss: 576.72, train corr: 0.00534
Epoch [91/100], Batch [47/147] train loss: 572.28, train corr: 0.00609
Epoch [91/100], Batch [48/147] train loss: 558.34, train corr: 0.00681
Epoch [91/100], Batch [49/147] train loss: 639.86, train corr: 0.00490
Epoch [91/100], Batch [50/147] train loss: 570.76, train corr: 0.00562
Epoch [91/100], Batch [51/147] train loss: 561.08, train corr: 0.00719
Epoch [91/100], Batch [52/147] train loss: 560.61, train corr: 0.00695
Epoch [91/100], Batch [53/147] train loss: 581.05, train corr: 0.00518
Epoch [91/100], Batch [54/147] train loss: 569.15, train corr: 0.00602
Epoch [91/100], Batch [55/147] train loss: 556.80, train corr: 0.00668
Epoch [91/100], Batch [56/147] train loss: 553.08, train corr: 0.00736
Epoch [91/100], Batch [57/147] train loss: 819.14, train corr: 0.00576
Epoch [91/100], Batch [58/147] train loss: 572.23, train corr: 0.00469
Epoch [91/100], Batch [59/147] train loss: 563.51, train corr: 0.00459
Epoch [91/100], Batch [60/147] train loss: 571.95, train corr: 0.00536
Epoch [91/100], Batch [61/147] train loss: 565.98, train corr: 0.00527
Epoch [91/100], Batch [62/147] train loss: 560.59, train corr: 0.00426
Epoch [91/100], Batch [63/147] train loss: 569.24, train corr: 0.00311
Epoch [91/100], Batch [64/147] train loss: 571.14, train corr: 0.00175
Epoch [91/100], Batch [65/147] train loss: 577.69, train corr: -0.00001
Epoch [91/100], Batch [66/147] train loss: 572.34, train corr: 0.00200
Epoch [91/100], Batch [67/147] train loss: 586.54, train corr: 0.00206
Epoch [91/100], Batch [68/147] train loss: 560.84, train corr: 0.00219
Epoch [91/100], Batch [69/147] train loss: 584.13, train corr: 0.00023
Epoch [91/100], Batch [70/147] train loss: 572.07, train corr: -0.00032
Epoch [91/100], Batch [71/147] train loss: 575.29, train corr: -0.00033
Epoch [91/100], Batch [72/147] train loss: 562.65, train corr: -0.00006
Epoch [91/100], Batch [73/147] train loss: 570.31, train corr: 0.00008
Epoch [91/100], Batch [74/147] train loss: 566.33, train corr: 0.00071
Epoch [91/100], Batch [75/147] train loss: 574.75, train corr: -0.00048
Epoch [91/100], Batch [76/147] train loss: 578.33, train corr: -0.00054
Epoch [91/100], Batch [77/147] train loss: 568.95, train corr: -0.00153
Epoch [91/100], Batch [78/147] train loss: 552.29, train corr: -0.00119
Epoch [91/100], Batch [79/147] train loss: 565.61, train corr: -0.00037
Epoch [91/100], Batch [80/147] train loss: 568.17, train corr: -0.00039
Epoch [91/100], Batch [81/147] train loss: 568.82, train corr: -0.00032
Epoch [91/100], Batch [82/147] train loss: 562.32, train corr: -0.00089
Epoch [91/100], Batch [83/147] train loss: 570.65, train corr: -0.00167
